,contrast,dissimilarity,homogeneity,energy,correlation,ASM
img_1.jpg,27.72785602503912,0.8601069379238393,0.828612830686691,0.22039587524386242,0.9828760959697481,0.04857434182450817
img_2.jpg,26.54638432446531,0.8350189097548254,0.8352822240884469,0.22096937861472177,0.9832117337389982,0.04882746628537626
img_3.jpg,28.778997130933753,0.8340245174752217,0.8369248498019726,0.22095719490795454,0.9817254730101947,0.04882208198159181
img_4.jpg,33.81634389671361,0.8701519300991131,0.8382041841390123,0.22148504700460087,0.9783156799146802,0.04905562604663025
img_5.jpg,30.987170709441834,0.847460224308816,0.8426213029568939,0.22301514038117554,0.9795514911039445,0.049735752839235425
img_6.jpg,30.354267736045905,0.8599797861241524,0.8412781849859353,0.22438565996846874,0.9792768919357818,0.05034892439948527
img_7.jpg,34.40812141366719,0.9638334637454354,0.8350535023926805,0.22610554562668728,0.9757339341513591,0.051123717763141965
img_8.jpg,30.96375195618153,0.8877869066249346,0.8408051369657062,0.2294413804422779,0.9773108526561518,0.052643347059258105
img_9.jpg,30.16971830985915,0.8850417318727178,0.840442015572499,0.23375487519099594,0.9779742085825195,0.05464134167555809
img_10.jpg,30.42008020344288,0.8976428012519562,0.8332298996359441,0.2441979163369768,0.9783168150898913,0.059632622343321125
img_11.jpg,34.93505151278039,0.9946172404799165,0.8073216693577706,0.23232006538929895,0.9772374512585904,0.05397261278248814
img_12.jpg,33.60625326030256,0.9834963484611372,0.8052643038056909,0.23015470860026205,0.9789328258776496,0.05297118989087153
img_13.jpg,32.105783776734484,0.9776669274908711,0.8018409255050996,0.22575108246314604,0.9799838440694779,0.05096355123328216
img_14.jpg,32.99971309337506,0.9832224830464267,0.8049673643163426,0.22193587611075305,0.9790300916937827,0.04925553310504753
img_15.jpg,32.85150952008346,1.0369229264475743,0.778385152487238,0.21992353915045762,0.979840751773617,0.04836636307246287
img_16.jpg,33.9402842983829,1.0261932707355241,0.7828140300768206,0.22014985206588397,0.9794912839229305,0.0484659573646306
img_17.jpg,35.14252412623892,1.0248598069900885,0.7933511678095689,0.22140610958275928,0.9813213151357105,0.049020665360572806
img_18.jpg,36.07440988523735,1.0234774387063117,0.7969127629840641,0.21992766525486576,0.9833408772618206,0.04836817794445629
img_19.jpg,31.48475482524778,0.9453442879499216,0.8204128269972606,0.22591652657774064,0.9828165503249124,0.05103827698095099
img_20.jpg,27.899501173708924,0.8613034689619198,0.8374955826988487,0.23351289853754428,0.9815832991051543,0.05452827378340545
img_21.jpg,25.604632889932184,0.8297111371935314,0.8357360482907934,0.23018122314629028,0.9835992682019028,0.05298339548912228
img_22.jpg,24.422183098591542,0.8513693270735525,0.8278260720705852,0.23211265538086354,0.9825215806338897,0.053876284787955524
img_23.jpg,25.449142540427747,0.8811261085028689,0.8271409522487945,0.2347029706399489,0.9795978002435297,0.05508548442721672
img_24.jpg,28.99488132498695,0.9377021387584769,0.8233399549807079,0.23064215708719343,0.9785636071663915,0.05319580462583361
img_25.jpg,33.34558881064163,1.0333561554512256,0.8061755296956199,0.23135927549242374,0.9806127731489607,0.053527114356379225
img_26.jpg,30.486091549295775,1.061697965571205,0.7836030853301563,0.22244376061231463,0.9805129301202034,0.04948122663534874
img_27.jpg,33.209063641105885,1.171681011997913,0.7528052723961175,0.21936012248140238,0.981506474046741,0.048118863335055856
img_28.jpg,32.93630672926447,1.1856285863328118,0.7520631380289544,0.21913936405610387,0.9820102501518065,0.04802206087891363
img_29.jpg,31.5246804903495,1.1973982785602502,0.7456576713813178,0.21822042840297964,0.9831436410947286,0.047620155372379964
img_30.jpg,28.075821596244126,1.152829942618675,0.7482201806627073,0.2186499705373507,0.983517984538934,0.047807809615984326
img_31.jpg,24.923291601460615,1.0981416275430362,0.7398948479387837,0.22063285805904917,0.9812638418250808,0.048678858055304544
img_32.jpg,22.61523865414711,1.0328116849243612,0.7401305808104786,0.21964616072305354,0.9795070894849593,0.04824443592037747
img_33.jpg,26.779332942097025,1.0525462962962961,0.7497762647322684,0.2221289279941997,0.976838048656523,0.049341260651852355
